Area Nm,URL,F_This Month,Weekday,읍면리,Address,Base Date(YYYYMM),Base Month(MM),Base Mt,Base Year,Contentsid,Param Date,Cnt,힐링,감성,자연,체험,커플,가족,액티비티,사진명소,카페투어,맛집탐방,Cnt_norm,힐링_추천점수,감성_추천점수,자연_추천점수,체험_추천점수,커플_추천점수,가족_추천점수,액티비티_추천점수,사진명소_추천점수,카페투어_추천점수,맛집탐방_추천점수,최고추천성향,최고추천점수
애월당 제주공항점,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
임금님밥상,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
제주명품쑥보리빵,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
미나리(제주시),https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009732,참,FRI,연동,제주특별자치도 제주시 연동 291-24,2025. 1. 1.,1,1,2025,CNTS_200000000009732,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
제주맥주 양조장,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007210,참,FRI,한림읍,제주특별자치도 제주시 한림읍 금능리 407-14,2025. 1. 1.,1,1,2025,CNTS_200000000007210,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
아사라베이커리카페,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,12,0,1,0,0,1,0,0,0,2,1,0.010638297872340425,0.0031914893617021275,0.7031914893617021,0.0031914893617021275,0.0031914893617021275,0.7031914893617021,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,1.4031914893617021,0.7031914893617021,카페투어,1.4031914893617021
아우아우,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,12,0,0,0,0,0,0,0,0,0,0,0.010638297872340425,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,힐링,0.0031914893617021275
성심조림-제주공항,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,13,0,0,0,0,0,0,0,0,0,0,0.01152482269503546,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,힐링,0.003457446808510638
고내촌한정식,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022378,참,FRI,애월읍,제주특별자치도 제주시 애월읍 고내리 367,2025. 1. 1.,1,1,2025,CNTS_000000000022378,2025. 1. 1.,13,0,0,0,0,0,0,0,0,0,0,0.01152482269503546,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,힐링,0.003457446808510638
숙성도,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012590,참,FRI,노형동,제주특별자치도 제주시 노형동 941-2,2025. 1. 1.,1,1,2025,CNTS_200000000012590,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
마라도횟집,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000013079,참,FRI,연동,제주특별자치도 제주시 연동 262-10,2025. 1. 1.,1,1,2025,CNTS_200000000013079,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,1,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.7037234042553191,맛집탐방,0.7037234042553191
순옥이네명가 함덕점,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012599,참,FRI,조천읍,제주특별자치도 제주시 조천읍 함덕리 272-77,2025. 1. 1.,1,1,2025,CNTS_200000000012599,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
만족한상회,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
순옥이네 명가,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020103,참,FRI,도두1동,제주 제주시 도두1동 2615-5,2025. 1. 1.,1,1,2025,CNTS_000000000020103,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
자매국수 본점,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012575,참,FRI,삼도이동,제주특별자치도 제주시 삼도이동 1167-1,2025. 1. 1.,1,1,2025,CNTS_200000000012575,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
송당나무,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007203,참,FRI,구좌읍,제주특별자치도 제주시 구좌읍 송당리 874-4,2025. 1. 1.,1,1,2025,CNTS_200000000007203,2025. 1. 1.,17,1,0,0,0,0,0,0,0,0,0,0.015070921985815602,0.7045212765957446,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,힐링,0.7045212765957446
산도롱맨도롱,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020320,참,FRI,구좌읍,제주특별자치도 제주시 구좌읍 종달리 484-1,2025. 1. 1.,1,1,2025,CNTS_000000000020320,2025. 1. 1.,17,1,0,1,0,0,0,0,0,0,0,0.015070921985815602,0.7045212765957446,0.0045212765957446804,0.7045212765957446,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,힐링,0.7045212765957446
덕인당보리빵 제주점,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000013081,참,FRI,오라이동,제주특별자치도 제주시 오라이동 1203,2025. 1. 1.,1,1,2025,CNTS_200000000013081,2025. 1. 1.,18,0,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.004787234042553191
꿀봉제주한림본점,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,21,0,0,0,0,0,0,0,0,0,0,0.018617021276595744,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,힐링,0.005585106382978723
마노르블랑,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022562,참,FRI,안덕면,서귀포시 안덕면 덕수리 2952,2025. 1. 1.,1,1,2025,CNTS_000000000022562,2025. 1. 1.,21,0,0,0,0,0,0,0,0,0,0,0.018617021276595744,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,힐링,0.005585106382978723
올래국수,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020099,참,FRI,연동,제주특별자치도 제주시 연동 301-19,2025. 1. 1.,1,1,2025,CNTS_000000000020099,2025. 1. 1.,22,0,0,0,0,0,0,0,0,0,0,0.01950354609929078,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,힐링,0.005851063829787234
아남떡집,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,26,0,0,0,0,0,0,0,0,0,0,0.02304964539007092,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,힐링,0.006914893617021276
성산 고등어쌈밥 김치찜,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020661,참,FRI,성산읍,제주특별자치도 서귀포시 성산읍 고성리 232,2025. 1. 1.,1,1,2025,CNTS_000000000020661,2025. 1. 1.,28,1,0,1,0,0,0,0,0,0,0,0.024822695035460994,0.7074468085106382,0.007446808510638298,0.7074468085106382,0.007446808510638298,0.007446808510638298,0.007446808510638298,0.007446808510638298,0.007446808510638298,0.007446808510638298,0.007446808510638298,힐링,0.7074468085106382
이끼숲소길,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,29,1,0,1,0,0,0,0,0,0,0,0.025709219858156027,0.7077127659574468,0.0077127659574468075,0.7077127659574468,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,힐링,0.7077127659574468
오백장군과 까마귀,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012602,참,FRI,하원동,제주특별자치도 서귀포시 하원동 산 1-1,2025. 1. 1.,1,1,2025,CNTS_200000000012602,2025. 1. 1.,30,0,0,0,0,0,0,0,0,0,0,0.026595744680851064,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,힐링,0.007978723404255319
성산달래식당,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,33,1,0,1,0,0,0,0,0,0,1,0.02925531914893617,0.7087765957446808,0.008776595744680852,0.7087765957446808,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.7087765957446808,힐링,0.7087765957446808
그대와함께라면,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022622,참,FRI,성산읍,서귀포시 성산읍 고성리 594-2번지,2025. 1. 1.,1,1,2025,CNTS_000000000022622,2025. 1. 1.,33,0,0,0,0,0,0,0,0,0,0,0.02925531914893617,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,0.008776595744680852,힐링,0.008776595744680852
시소카이막,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,34,0,0,0,0,0,0,0,0,0,0,0.030141843971631204,0.009042553191489361,0.009042553191489361,0.009042553191489361,0.009042553191489361,0.009042553191489361,0.009042553191489361,0.009042553191489361,0.009042553191489361,0.009042553191489361,0.009042553191489361,힐링,0.009042553191489361
리치망고,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154,참,FRI,애월읍,제주특별자치도 제주시 애월읍 고내리 474-1,2025. 1. 1.,1,1,2025,CONT_000000000501154,2025. 1. 1.,42,0,0,0,0,0,0,0,0,0,0,0.03723404255319149,0.011170212765957446,0.011170212765957446,0.011170212765957446,0.011170212765957446,0.011170212765957446,0.011170212765957446,0.011170212765957446,0.011170212765957446,0.011170212765957446,0.011170212765957446,힐링,0.011170212765957446
이재모피자,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,45,0,0,0,0,0,0,0,0,0,0,0.0398936170212766,0.011968085106382979,0.011968085106382979,0.011968085106382979,0.011968085106382979,0.011968085106382979,0.011968085106382979,0.011968085106382979,0.011968085106382979,0.011968085106382979,0.011968085106382979,힐링,0.011968085106382979
매기의 추억,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022764,참,FRI,한림읍,제주시 한림읍 귀덕리 4142-1,2025. 1. 1.,1,1,2025,CNTS_000000000022764,2025. 1. 1.,49,0,0,0,0,0,0,0,0,0,0,0.04343971631205674,0.013031914893617021,0.013031914893617021,0.013031914893617021,0.013031914893617021,0.013031914893617021,0.013031914893617021,0.013031914893617021,0.013031914893617021,0.013031914893617021,0.013031914893617021,힐링,0.013031914893617021
제주당 베이커리 카페,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,83,0,1,0,0,1,0,0,0,2,1,0.07358156028368794,0.02207446808510638,0.7220744680851063,0.02207446808510638,0.02207446808510638,0.7220744680851063,0.02207446808510638,0.02207446808510638,0.02207446808510638,1.4220744680851063,0.7220744680851063,카페투어,1.4220744680851063
은희네해장국 본점,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,86,0,0,0,0,0,0,0,0,0,0,0.07624113475177305,0.022872340425531913,0.022872340425531913,0.022872340425531913,0.022872340425531913,0.022872340425531913,0.022872340425531913,0.022872340425531913,0.022872340425531913,0.022872340425531913,0.022872340425531913,힐링,0.022872340425531913
우진해장국,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018375,참,FRI,삼도이동,제주특별자치도 제주시 삼도이동 831,2025. 1. 1.,1,1,2025,CNTS_000000000018375,2025. 1. 1.,104,0,0,0,0,0,0,0,0,0,0,0.09219858156028368,0.027659574468085105,0.027659574468085105,0.027659574468085105,0.027659574468085105,0.027659574468085105,0.027659574468085105,0.027659574468085105,0.027659574468085105,0.027659574468085105,0.027659574468085105,힐링,0.027659574468085105
몽상드애월(몽상),https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019253,참,FRI,애월읍,제주특별자치도 제주시 애월읍 애월리 2546,2025. 1. 1.,1,1,2025,CNTS_000000000019253,2025. 1. 1.,26,0,0,0,0,0,0,0,0,0,0,0.02304964539007092,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,힐링,0.006914893617021276
봄날카페,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018337,참,FRI,애월읍,제주특별자치도 제주시 애월읍 애월리 2540,2025. 1. 1.,1,1,2025,CNTS_000000000018337,2025. 1. 1.,30,0,1,0,0,1,0,0,0,1,1,0.026595744680851064,0.007978723404255319,0.7079787234042553,0.007978723404255319,0.007978723404255319,0.7079787234042553,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.7079787234042553,0.7079787234042553,감성,0.7079787234042553
돈사돈,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020104,참,FRI,노형동,제주특별자치도 제주시 노형동 3086-3,2025. 1. 1.,1,1,2025,CNTS_000000000020104,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
수제홍과일모찌,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021046,참,FRI,연동,제주특별자치도 제주시 연동 294-25,2025. 1. 1.,1,1,2025,CNTS_000000000021046,2025. 1. 1.,12,0,0,0,0,0,0,0,0,0,0,0.010638297872340425,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,힐링,0.0031914893617021275
김희선몸국,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020142,참,FRI,용담삼동,제주특별자치도 제주시 용담삼동 1129-2,2025. 1. 1.,1,1,2025,CNTS_000000000020142,2025. 1. 1.,8,0,0,0,0,0,0,0,0,0,0,0.0070921985815602835,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,힐링,0.002127659574468085
제주김만복(만복이네김밥집),https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020072,참,FRI,오라3동,제주특별자치도 제주시 오라3동 2250-1,2025. 1. 1.,1,1,2025,CNTS_000000000020072,2025. 1. 1.,61,0,0,0,0,0,0,0,0,0,0,0.054078014184397165,0.016223404255319148,0.016223404255319148,0.016223404255319148,0.016223404255319148,0.016223404255319148,0.016223404255319148,0.016223404255319148,0.016223404255319148,0.016223404255319148,0.016223404255319148,힐링,0.016223404255319148
델문도,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000001501,참,FRI,조천읍,제주특별자치도 제주시 조천읍 함덕리 1008-1,2025. 1. 1.,1,1,2025,CNTS_000000000001501,2025. 1. 1.,7,0,0,0,0,0,0,0,0,0,0,0.0062056737588652485,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,힐링,0.0018617021276595746
잠녀해녀촌,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021268,참,FRI,조천읍,제주특별자치도 제주시 조천읍 함덕리 3150-2,2025. 1. 1.,1,1,2025,CNTS_000000000021268,2025. 1. 1.,18,0,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.004787234042553191
