번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,음식점카페구분,입력주소,X,Y,행정동코드,행정동명,법정동코드,법정동명
6649,,,사계제과버터비,제과점업,카페,제주특별자치도,126.2964563,33.23123667,,안덕면,,안덕면
6650,,,앤티앤스제주,제과점업,카페,제주특별자치도,126.486487,33.48158528,,노형동,,노형동
6651,,,파리바게뜨제주,제과점업,카페,제주특별자치도,126.3357791,33.24962925,,안덕면,,안덕면
6652,,,제주엔우영베이커리카페,제과점업,카페,제주특별자치도,126.8557234,33.52326849,,구좌읍,,구좌읍
6653,,,제라진마카롱,제과점업,카페,제주특별자치도,126.4146162,33.48640252,,애월읍,,애월읍
6654,,,파리바게뜨서귀포시강정지구,제과점업,카페,제주특별자치도,126.5040841,33.25271457,,대천동,,강정동
6655,,,뚜레쥬르노형한라점,제과점업,카페,제주특별자치도,126.480913,33.47608964,,노형동,,노형동
6656,,,베이커블,제과점업,카페,제주특별자치도,126.4768779,33.48043976,,노형동,,노형동
6657,,,땡큐베리,제과점업,카페,제주특별자치도,126.5658149,33.24112584,,송산동,,서귀동
6658,,,홀윗제주,제과점업,카페,제주특별자치도,126.5393724,33.50115301,,이도2동,,이도이동
6659,,,제과빵빵,제과점업,카페,제주특별자치도,126.608865,33.26597658,,효돈동,,신효동
6660,,,야미1999,제과점업,카페,제주특별자치도,126.4783243,33.48385644,,노형동,,노형동
6661,,,허밍브래드,제과점업,카페,제주특별자치도,126.563893,33.24776659,,정방동,,서귀동
6662,,,혀니케이크,제과점업,카페,제주특별자치도,126.5573525,33.25725699,,서홍동,,서홍동
6663,,,알라운지,제과점업,카페,제주특별자치도,126.4948292,33.49068455,,연동,,연동
6664,,,삼일제과,제과점업,카페,제주특별자치도,126.5140938,33.50996727,,용담1동,,용담일동
6665,,,파리바게뜨서귀포1호,제과점업,카페,제주특별자치도,126.5604642,33.25270384,,천지동,,서귀동
6666,,,베이커리포그,제과점업,카페,제주특별자치도,126.5444335,33.47458899,,아라동,,아라일동
6667,,,파리바게뜨한라,제과점업,카페,제주특별자치도,126.4860054,33.49009922,,연동,,연동
6668,,,준클라시코,제과점업,카페,제주특별자치도,126.4808258,33.48971126,,노형동,,노형동
6669,,,빵집아저씨,제과점업,카페,제주특별자치도,126.5453429,33.47231867,,아라동,,아라일동
6670,,,어머니빵집그랜드점,제과점업,카페,제주특별자치도,126.4971749,33.48694447,,연동,,연동
6671,,,뚜레쥬르남녕점,제과점업,카페,제주특별자치도,126.4813071,33.49049251,,연동,,연동
6672,,,남양당,제과점업,카페,제주특별자치도,126.6173998,33.26378168,,효돈동,,하효동
6673,,,파리바게뜨제주인제점,제과점업,카페,제주특별자치도,126.5398618,33.50917377,,일도2동,,일도이동
6674,,,중앙베이커리,제과점업,카페,제주특별자치도,126.2524481,33.21953691,,대정읍,,대정읍
6675,,,한림뉴욕휴게음식점,제과점업,카페,제주특별자치도,126.2642979,33.41468143,,한림읍,,한림읍
6676,,,청춘당꽈배기서귀점,제과점업,카페,제주특별자치도,126.5486477,33.25410824,,서홍동,,서홍동
6677,,,왕수네,제과점업,카페,제주특별자치도,126.5390572,33.50709968,,일도2동,,일도이동
6678,,,케이크를부탁해,제과점업,카페,제주특별자치도,126.5616291,33.25037313,,중앙동,,서귀동
6679,,,진영베이커리,제과점업,카페,제주특별자치도,126.4323853,33.48610569,,외도동,,외도일동
6680,,,이나코,제과점업,카페,제주특별자치도,126.5457999,33.5041948,,일도2동,,일도이동
6681,,,베이글림림,제과점업,카페,제주특별자치도,126.7906917,33.5543601,,구좌읍,,구좌읍
6682,,,파티세리에이비씨,제과점업,카페,제주특별자치도,126.5226938,33.51688601,,삼도2동,,삼도이동
6683,,,팅이마카롱,제과점업,카페,제주특별자치도,126.5208631,33.50050065,,삼도1동,,삼도일동
6684,,,레이어스베이크하우스,제과점업,카페,제주특별자치도,126.520833,33.51491641,,삼도2동,,삼도이동
6685,,,라온베이커리남녕점,제과점업,카페,제주특별자치도,126.4821831,33.48900664,,노형동,,노형동
6686,,,아꼽지삼화점,제과점업,카페,제주특별자치도,126.57959,33.51618116,,삼양동,,도련일동
6687,,,빠삐용,제과점업,카페,제주특별자치도,126.5418109,33.49306755,,아라동,,아라이동
6688,,,버터풀마인드,제과점업,카페,제주특별자치도,126.2770737,33.2803122,,대정읍,,대정읍
6689,,,도넛킹,제과점업,카페,제주특별자치도,126.578993,33.51648986,,삼양동,,도련일동
6690,,,코너웍,제과점업,카페,제주특별자치도,126.5234156,33.49403977,,이도2동,,도남동
6691,,,브레드앤스위트플래이스,제과점업,카페,제주특별자치도,126.3941824,33.4293323,,애월읍,,애월읍
6692,,,파리바게뜨제주삼화점,제과점업,카페,제주특별자치도,126.5877201,33.51727488,,삼양동,,삼양이동
6693,,,제주하멜,제과점업,카페,제주특별자치도,126.4762123,33.47851124,,노형동,,노형동
6694,,,카페육칠월,제과점업,카페,제주특별자치도,126.3381849,33.46654073,,애월읍,,애월읍
6695,,,파리바게뜨제주하귀점,제과점업,카페,제주특별자치도,126.4136886,33.48239675,,애월읍,,애월읍
6696,,,블랑제리,제과점업,카페,제주특별자치도,126.5724632,33.25523145,,동홍동,,동홍동
6697,,,동해옛날보리빵,제과점업,카페,제주특별자치도,126.4242359,33.25157507,,중문동,,중문동
6698,,,달달해,제과점업,카페,제주특별자치도,126.5485391,33.47612474,,아라동,,아라일동
6699,,,우리랑빵집,제과점업,카페,제주특별자치도,126.2635191,33.4084409,,한림읍,,한림읍
6700,,,성남당,제과점업,카페,제주특별자치도,126.5186401,33.50023066,,삼도1동,,삼도일동
6701,,,메종드쁘띠푸르연동점,제과점업,카페,제주특별자치도,126.4889566,33.48559134,,연동,,연동
6702,,,삼송빵집신제주점,제과점업,카페,제주특별자치도,126.4804892,33.48495587,,노형동,,노형동
6703,,,이녁이랑,제과점업,카페,제주특별자치도,126.6364828,33.54241653,,조천읍,,조천읍
6704,,,모드니케이크,제과점업,카페,제주특별자치도,126.5352135,33.49122264,,이도2동,,이도이동
6705,,,외도339애월점,제과점업,카페,제주특별자치도,126.3219635,33.46041706,,애월읍,,애월읍
6706,,,베이커리온유,제과점업,카페,제주특별자치도,126.4307366,33.48565207,,외도동,,외도일동
6707,,,애월당,제과점업,카페,제주특별자치도,126.3092102,33.46357045,,애월읍,,애월읍
6708,,,쿠키정류장,제과점업,카페,제주특별자치도,126.5555585,33.26389004,,서홍동,,서홍동
6709,,,청춘당찹쌀꽈배기,제과점업,카페,제주특별자치도,126.4252415,33.49262352,,외도동,,외도이동
6710,,,신세계푸드이베이커리,제과점업,카페,제주특별자치도,126.5091807,33.24832186,,대륜동,,법환동
6711,,,린도디아,제과점업,카페,제주특별자치도,126.3268389,33.46250243,,애월읍,,애월읍
6712,,,던킨도너츠제주송악산점,제과점업,카페,제주특별자치도,126.2900347,33.20676109,,대정읍,,대정읍
6713,,,쏭카롱,제과점업,카페,제주특별자치도,126.2611212,33.26418656,,대정읍,,대정읍
6714,,,한아름베이커리,제과점업,카페,제주특별자치도,126.5293406,33.48918764,,이도2동,,도남동
6715,,,던킨도너츠,제과점업,카페,제주특별자치도,126.5225103,33.51755098,,삼도2동,,삼도이동
6716,,,크럼스쿠키,제과점업,카페,제주특별자치도,126.8352105,33.53898173,,구좌읍,,구좌읍
6717,,,스위트올리비아,제과점업,카페,제주특별자치도,126.5490255,33.47275853,,아라동,,아라일동
6718,,,비엔누아즈,제과점업,카페,제주특별자치도,126.5432498,33.49388688,,이도2동,,이도이동
6719,,,부레드,제과점업,카페,제주특별자치도,126.5221252,33.48955258,,이도2동,,도남동
6720,,,앙금소랑,제과점업,카페,제주특별자치도,126.4845026,33.48432885,,노형동,,노형동
6721,,,달망달망베이글카페,제과점업,카페,제주특별자치도,126.2836879,33.34867854,,한림읍,,한림읍
6722,,,황금십원빵,제과점업,카페,제주특별자치도,126.688157,33.52216604,,조천읍,,조천읍
6723,,,브레드2805,제과점업,카페,제주특별자치도,126.4859043,33.49157656,,연동,,연동
6724,,,제과,제과점업,카페,제주특별자치도,126.5234045,33.50420036,,삼도1동,,삼도일동
6725,,,안전빵,제과점업,카페,제주특별자치도,126.6153213,33.53596979,,조천읍,,조천읍
6726,,,츄러스1500제주,제과점업,카페,제주특별자치도,126.4752667,33.48458519,,노형동,,노형동
6727,,,뚜레쥬르,제과점업,카페,제주특별자치도,126.5418779,33.50447327,,일도2동,,일도이동
6728,,,봉끄랑과자점,제과점업,카페,제주특별자치도,126.9450886,33.49432613,,우도면,,우도면
6729,,,하비마카롱,제과점업,카페,제주특별자치도,126.5384007,33.4981393,,이도2동,,이도이동
6730,,,모슬포제빵소멕시코요리,제과점업,카페,제주특별자치도,126.2525322,33.2174645,,대정읍,,대정읍
6731,,,솔브레,제과점업,카페,제주특별자치도,126.5278334,33.5127549,,일도1동,,일도일동
6732,,,맛이아름다운빵집,제과점업,카페,제주특별자치도,126.5845936,33.52089058,,삼양동,,삼양이동
6733,,,파리바게뜨,제과점업,카페,제주특별자치도,126.2546557,33.22233571,,대정읍,,대정읍
6734,,,파리바게트대유,제과점업,카페,제주특별자치도,126.5485319,33.50106231,,일도2동,,일도이동
6735,,,빵굽는집,제과점업,카페,제주특별자치도,126.8328609,33.326284,,표선면,,표선면
6736,,,동문올레찐빵,제과점업,카페,제주특별자치도,126.5251101,33.51213648,,이도1동,,이도일동
6737,,,제주일출쑥빵보리빵,제과점업,카페,제주특별자치도,126.933265,33.46247845,,성산읍,,성산읍
6738,,,명당양과,제과점업,카페,제주특별자치도,126.4849969,33.48127857,,노형동,,노형동
6739,,,수성빵집,제과점업,카페,제주특별자치도,126.6188372,33.53287155,,조천읍,,조천읍
6740,,,평화로빵,제과점업,카페,제주특별자치도,126.5200828,33.49892259,,삼도1동,,삼도일동
6741,,,미애수다뜰농촌교육농장,제과점업,카페,제주특별자치도,126.2587621,33.34079454,,한경면,,한경면
6742,,,뽕끌랑,제과점업,카페,제주특별자치도,126.5383838,33.49145843,,이도2동,,이도이동
6743,,,제주명과,제과점업,카페,제주특별자치도,126.8577835,33.52214245,,구좌읍,,구좌읍
6744,,,천지연카페,제과점업,카페,제주특별자치도,126.559831,33.24420332,,천지동,,서홍동
6745,,,제주의아침베이커리,제과점업,카페,제주특별자치도,126.4900624,33.48015032,,연동,,연동
6746,,,파리바게뜨,제과점업,카페,제주특별자치도,126.5680059,33.24888694,,중앙동,,서귀동
6747,,,한라베이커리,제과점업,카페,제주특별자치도,126.5610622,33.25157473,,천지동,,서귀동
6748,,,뚜레쥬르도남점,제과점업,카페,제주특별자치도,126.5271132,33.49554433,,이도2동,,도남동
6749,,,유명제과,제과점업,카페,제주특별자치도,126.1797575,33.30332067,,한경면,,한경면
6750,,,파리크라상파리바게뜨제주,제과점업,카페,제주특별자치도,126.4960074,33.50592635,,용담2동,,용담이동
6751,,,제쥬카롱앤토퍼,제과점업,카페,제주특별자치도,126.5647753,33.24893084,,중앙동,,서귀동
6752,,,아왜낭목제빵소,제과점업,카페,제주특별자치도,126.4603616,33.24323705,,대천동,,월평동
6753,,,아라파파,제과점업,카페,제주특별자치도,126.49312,33.48002526,,연동,,연동
6754,,,파리바게트제주,제과점업,카페,제주특별자치도,126.5717271,33.45294392,,아라동,,영평동
6755,,,모노클제주,제과점업,카페,제주특별자치도,126.6845986,33.27288693,,남원읍,,남원읍
6756,,,디저트39,제과점업,카페,제주특별자치도,126.5490228,33.49421608,,이도2동,,이도이동
6757,,,뚜레쥬르서귀포시외버스,제과점업,카페,제주특별자치도,126.508279,33.24897823,,대륜동,,법환동
6758,,,디저트39서귀포명동로점,제과점업,카페,제주특별자치도,126.5640525,33.24720041,,정방동,,서귀동
6759,,,행복밀,제과점업,카페,제주특별자치도,126.5221305,33.50001089,,삼도1동,,삼도일동
6760,,,허니베리,제과점업,카페,제주특별자치도,126.4194749,33.4552526,,애월읍,,애월읍
6761,,,아임유어,제과점업,카페,제주특별자치도,126.5282969,33.51207521,,일도1동,,일도일동
6762,,,더휘게,제과점업,카페,제주특별자치도,126.355194,33.42937127,,애월읍,,애월읍
6763,,,크라상점제주,제과점업,카페,제주특별자치도,126.5359216,33.49198833,,이도2동,,이도이동
6764,,,엘마트제과,제과점업,카페,제주특별자치도,126.5603941,33.26417153,,동홍동,,동홍동
6765,,,아호,제과점업,카페,제주특별자치도,126.7605989,33.3301553,,표선면,,표선면
6766,,,와플과용가리,제과점업,카페,제주특별자치도,126.5301999,33.49882665,,이도2동,,이도이동
6767,,,파생,제과점업,카페,제주특별자치도,126.5357874,33.50762907,,일도2동,,일도이동
6768,,,한라산쑥찐빵,제과점업,카페,제주특별자치도,126.481188,33.47882476,,노형동,,노형동
6769,,,파리바게뜨제주종합,제과점업,카페,제주특별자치도,126.5242665,33.48955105,,이도2동,,도남동
6770,,,알엔알,제과점업,카페,제주특별자치도,126.2432864,33.3978785,,한림읍,,한림읍
6771,,,베이커리두,제과점업,카페,제주특별자치도,126.4772029,33.48584414,,노형동,,노형동
6772,,,블루메베이글,제과점업,카페,제주특별자치도,126.5331521,33.49669786,,이도2동,,이도이동
6773,,,종스브레드,제과점업,카페,제주특별자치도,126.5246042,33.50706362,,삼도2동,,삼도이동
6774,,,김녕빵집,제과점업,카페,제주특별자치도,126.7476711,33.55589787,,구좌읍,,구좌읍
6775,,,슈푸,제과점업,카페,제주특별자치도,126.5239521,33.50997695,,이도1동,,이도일동
6776,,,던킨도너츠제주한마음병원,제과점업,카페,제주특별자치도,126.5462773,33.49623949,,이도2동,,이도이동
6777,,,라퐁텐,제과점업,카페,제주특별자치도,126.2789923,33.27771524,,대정읍,,대정읍
6778,,,쏠레일베이커리카페,제과점업,카페,제주특별자치도,126.5955181,33.48963986,,봉개동,,봉개동
6779,,,제이에스F&D,제과점업,카페,제주특별자치도,126.430738,33.48974517,,외도동,,외도일동
6780,,,트위스터윗,제과점업,카페,제주특별자치도,126.5324785,33.49771768,,이도2동,,이도이동
6781,,,무명쿠키,제과점업,카페,제주특별자치도,126.5694211,33.25488994,,동홍동,,동홍동
