번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
697,종합여행업,제주특별자치도 제주시 노형동 1288-5 노형타워 ,풀라이프투어,종합여행업,126.4783125,33.4858309,5011066000,노형동,5011012200,노형동
698,종합여행업,제주특별자치도 제주시 일도이동 46 2차신천지아파트 ,제주미즈리,종합여행업,126.5459776,33.506487,5011052000,일도2동,5011010200,일도이동
699,종합여행업,제주특별자치도 제주시 이호이동 1545 ,천일고속관광교통(주),종합여행업,126.4555886,33.494926,5011068000,이호동,5011012600,이호이동
700,종합여행업,제주특별자치도 제주시 연동 303-31 ,(주)복성,종합여행업,126.497047,33.486312,5011065000,연동,5011013700,연동
701,종합여행업,제주특별자치도 서귀포시 성산읍 성산리 372 로즈밸리 ,하타홀딩스 주식회사,종합여행업,126.9307384,33.4675061,5013025900,성산읍,5013025921,성산읍 성산리
702,종합여행업,제주특별자치도 제주시 연동 251-62 ,㈜유유코리아,종합여행업,126.4865482,33.4892676,5011065000,연동,5011013700,연동
703,종합여행업,제주특별자치도 제주시 화북이동 2342-1 ,중앙우등관광(주),종합여행업,126.5667039,33.5104881,5011060000,화북동,5011011200,화북이동
704,종합여행업,제주특별자치도 제주시 노형동 905-3 하와이오피스텔 ,주식회사 국제여행사이지고,종합여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
705,종합여행업,제주특별자치도 제주시 삼도이동 1192-4 ,제이케이글로벌 주식회사,종합여행업,126.5208534,33.5175673,5011056000,삼도2동,5011010600,삼도이동
706,종합여행업,제주특별자치도 제주시 일도이동 1042-10 ,하림국제여행사 주식회사,종합여행업,126.52907,33.507784,5011052000,일도2동,5011010200,일도이동
707,종합여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,양파국제여행사 주식회사,종합여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
708,종합여행업,제주특별자치도 서귀포시 강정동 4789-1 ,(주)강정해운,종합여행업,126.4751241,33.2285532,5013060000,대천동,5013011600,강정동
709,종합여행업,제주특별자치도 제주시 용담이동 2779-4 ,효성항공여행사 주식회사,종합여행업,126.5027889,33.5002746,5011058000,용담2동,5011010900,용담이동
710,종합여행업,제주특별자치도 서귀포시 법환동 1219 ,예실통상,종합여행업,126.5126615,33.2373655,5013059000,대륜동,5013010200,법환동
711,종합여행업,제주특별자치도 제주시 연동 1531-4 ,해피이지투어,종합여행업,126.4879316,33.4765273,5011065000,연동,5011013700,연동
712,종합여행업,제주특별자치도 제주시 용담일동 264-1 ,주식회사 탐라국관광,종합여행업,126.5134321,33.5052893,5011057000,용담1동,5011010800,용담일동
713,종합여행업,제주특별자치도 제주시 연동 262-61 ,화하국제여행사,종합여행업,126.4881425,33.4873036,5011065000,연동,5011013700,연동
714,종합여행업,제주특별자치도 제주시 이호일동 313-3 ,유한회사 제주문화교류,종합여행업,126.4634638,33.5011004,5011068000,이호동,5011012500,이호일동
715,종합여행업,제주특별자치도 제주시 아라일동 6140-5 염광아파트 ,주식회사 제주아름투어,종합여행업,126.547337,33.4701966,5011063000,아라동,5011011700,아라일동
716,종합여행업,제주특별자치도 제주시 도두일동 2320 ,유한회사 월드버스투어,종합여행업,126.4697424,33.4947139,5011069000,도두동,5011012700,도두일동
717,종합여행업,제주특별자치도 서귀포시 안덕면 동광리 1045 ,유한회사 알렉산더앤썬코리아,종합여행업,126.3377243,33.3022361,5013031000,안덕면,5013031028,안덕면 동광리
718,종합여행업,제주특별자치도 서귀포시 대정읍 하모리 1099-1 ,도슨트투어,종합여행업,126.2469933,33.2221034,5013025000,대정읍,5013025022,대정읍 하모리
719,종합여행업,제주특별자치도 제주시 도남동 915-30 ,유켄투어,종합여행업,126.5256936,33.498088,5011054000,이도2동,5011012900,도남동
720,종합여행업,제주특별자치도 제주시 오라이동 664-16 ,주식회사 미로항공여행사,종합여행업,126.510033,33.4681309,5011064000,오라동,5011012000,오라이동
721,종합여행업,제주특별자치도 제주시 연동 280-15 삼무파크빌 ,유한회사 제주브로,종합여행업,126.4911812,33.4926238,5011065000,연동,5011013700,연동
722,종합여행업,제주특별자치도 제주시 연동 253-5 신성오피스텔 ,주식회사 신아투어,종합여행업,126.4867276,33.4857536,5011065000,연동,5011013700,연동
723,종합여행업,제주특별자치도 제주시 노형동 924-1 ,티제이씨(TJC),종합여행업,126.4815469,33.4842207,5011066000,노형동,5011012200,노형동
724,종합여행업,제주특별자치도 제주시 삼도일동 524-8 ,써니 코리아 주식회사,종합여행업,126.5186392,33.5022322,5011055000,삼도1동,5011010500,삼도일동
725,종합여행업,제주특별자치도 제주시 노형동 1026-1 ,유한회사 비타민투어,종합여행업,126.4773845,33.4927435,5011066000,노형동,5011012200,노형동
726,종합여행업,제주특별자치도 제주시 연동 252-16 ,주식회사 스카이투어,종합여행업,126.4870539,33.4861724,5011065000,연동,5011013700,연동
727,종합여행업,제주특별자치도 제주시 노형동 939 정한오피스텔 ,금상투어 주식회사,종합여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
728,종합여행업,제주특별자치도 제주시 연동 260-39 연동태홍누리안3차아파트 ,중한국제관광 주식회사,종합여행업,126.4884374,33.4901471,5011065000,연동,5011013700,연동
729,종합여행업,제주특별자치도 제주시 삼도일동 799-4 ,주식회사 한화국제,종합여행업,126.5189087,33.5091505,5011055000,삼도1동,5011010500,삼도일동
730,종합여행업,제주특별자치도 제주시 영평동 2193 세미양빌딩 ,(주)네이처모빌리티,종합여행업,126.5715265,33.4422582,5011063000,아라동,5011013600,영평동
731,종합여행업,제주특별자치도 제주시 노형동 913-12 ,센스 주식회사,종합여행업,126.4828843,33.4865,5011066000,노형동,5011012200,노형동
732,종합여행업,제주특별자치도 제주시 노형동 906-5 한신오피스텔 ,유니크투어(주),종합여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
733,종합여행업,제주특별자치도 제주시 노형동 2578-2 ,주식회사 위메디투어,종합여행업,126.4740807,33.4897007,5011066000,노형동,5011012200,노형동
734,종합여행업,제주특별자치도 제주시 오라삼동 2140-3 ,레인보우모빌리티(주),종합여행업,126.5076552,33.493247,5011064000,오라동,5011012100,오라삼동
735,종합여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,알투어 주식회사,종합여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
736,종합여행업,제주특별자치도 제주시 삼도이동 594-9 ,주식회사 제주트립,종합여행업,126.5207195,33.5045651,5011056000,삼도2동,5011010600,삼도이동
737,종합여행업,제주특별자치도 제주시 이도이동 1185-9 아산빌딩 ,주식회사 케이글로벌투어,종합여행업,126.5308544,33.4977166,5011054000,이도2동,5011010400,이도이동
738,종합여행업,제주특별자치도 제주시 노형동 2578-2 ,주식회사 뉴국인여행사,종합여행업,126.4740807,33.4897007,5011066000,노형동,5011012200,노형동
739,종합여행업,제주특별자치도 제주시 용담이동 946 ,주식회사 수성국제여행사,종합여행업,126.5024818,33.5131092,5011058000,용담2동,5011010900,용담이동
740,종합여행업,제주특별자치도 서귀포시 성산읍 고성리 2040-1 ,찰쓰투어,종합여행업,126.8991806,33.4398205,5013025900,성산읍,5013025924,성산읍 고성리
741,종합여행업,제주특별자치도 제주시 연동 253-5 신성오피스텔 ,준프라이빗투어 주식회사,종합여행업,126.4867276,33.4857536,5011065000,연동,5011013700,연동
742,종합여행업,제주특별자치도 제주시 연동 274-64 디오션시티2차 ,주식회사 블루오션투어,종합여행업,126.4916451,33.4844883,5011065000,연동,5011013700,연동
743,종합여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,주식회사 뉴중한국제여행사,종합여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
744,종합여행업,제주특별자치도 제주시 연동 271-1 제주CBS방송국 ,(주)가드림,종합여행업,126.4903957,33.490766,5011065000,연동,5011013700,연동
745,종합여행업,제주특별자치도 제주시 노형동 913-4 금경빌딩 ,당인국제여행사 주식회사,종합여행업,126.4828025,33.4862556,5011066000,노형동,5011012200,노형동
746,종합여행업,제주특별자치도 제주시 노형동 939 정한오피스텔 ,주식회사 금승국제여행사,종합여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
747,종합여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,주식회사 벨라,종합여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
748,종합여행업,제주특별자치도 제주시 연동 308-1 ,제주파크 주식회사,종합여행업,126.4966683,33.4833232,5011065000,연동,5011013700,연동
749,종합여행업,제주특별자치도 서귀포시 안덕면 사계리 1235-2 ,권감독의 쇼밥투어,종합여행업,126.296369,33.2441475,5013031000,안덕면,5013031025,안덕면 사계리
750,종합여행업,제주특별자치도 서귀포시 서홍동 743-5 ,모비딕,종합여행업,126.5556169,33.2427765,5013058000,서홍동,5013010600,서홍동
751,종합여행업,제주특별자치도 제주시 노형동 939 정한오피스텔 ,주식회사 트립메이트 (Trip Mate),종합여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
752,종합여행업,제주특별자치도 제주시 오라이동 1982-3 ,주식회사 조이투어,종합여행업,126.5109975,33.4884639,5011064000,오라동,5011012000,오라이동
753,종합여행업,제주특별자치도 제주시 연동 250-7 ,주식회사 뉴명한국제여행사,종합여행업,126.487629,33.4902274,5011065000,연동,5011013700,연동
754,종합여행업,제주특별자치도 제주시 용담삼동 519-9 시민 ,주식회사 트립인,종합여행업,126.5063095,33.5152109,5011058000,용담2동,5011011000,용담삼동
755,종합여행업,제주특별자치도 제주시 노형동 939 정한오피스텔 ,제주함께투어 주식회사,종합여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
756,종합여행업,제주특별자치도 제주시 한림읍 귀덕리 4166 ,주식회사 투어365,종합여행업,126.2771058,33.4406895,5011025000,한림읍,5011025021,한림읍 귀덕리
757,종합여행업,제주특별자치도 제주시 노형동 906-5 한신오피스텔 ,주식회사 우석여행,종합여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
758,종합여행업,제주특별자치도 서귀포시 서귀동 319-5 ,유한회사 퐁낭,종합여행업,126.5586689,33.2477167,5013054000,천지동,5013010100,서귀동
759,종합여행업,제주특별자치도 제주시 건입동 940-3 현대아파트 ," 주식회사 달트립 (Dal trip Co., Ltd.) ",종합여행업,126.5347413,33.5167406,5011059000,건입동,5011010700,건입동
760,종합여행업,제주특별자치도 제주시 연동 250-7 ,고코리아 주식회사,종합여행업,126.487629,33.4902274,5011065000,연동,5011013700,연동
761,종합여행업,제주특별자치도 제주시 노형동 924-1 ,주식회사 아도겐인터내셔널,종합여행업,126.4815469,33.4842207,5011066000,노형동,5011012200,노형동
762,종합여행업,제주특별자치도 제주시 연동 2325-6 연동 타워프로빌 ,주식회사 신사국제여행사,종합여행업,126.4879887,33.4911965,5011065000,연동,5011013700,연동
763,종합여행업,제주특별자치도 제주시 연동 310-38 ,제주 홀리데이 투어,종합여행업,126.4999089,33.4919364,5011065000,연동,5011013700,연동
764,종합여행업,제주특별자치도 제주시 내도동 277-1 제주인관광호텔 ,태진여행사,종합여행업,126.4458301,33.4918468,5011067000,외도동,5011014000,내도동
765,종합여행업,제주특별자치도 제주시 용담이동 946 ,빈스투어,종합여행업,126.5024818,33.5131092,5011058000,용담2동,5011010900,용담이동
766,종합여행업,제주특별자치도 제주시 외도일동 634-7 ,주식회사 우리국제여행사,종합여행업,126.4297989,33.4858207,5011067000,외도동,5011012300,외도일동
767,종합여행업,제주특별자치도 제주시 영평동 2181 ,주식회사 카카오,종합여행업,126.5700009,33.4500303,5011063000,아라동,5011013600,영평동
768,종합여행업,제주특별자치도 제주시 연동 272-14 ,화인국제 주식회사,종합여행업,126.4905955,33.4885506,5011065000,연동,5011013700,연동
