번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
570,관광사업자,제주특별자치도 제주시 연동 1371 - 3 ,(주)럭키차이나,여행업,126.4891891,33.4815553,5011065000,연동,5011013700,연동
571,관광사업자,제주특별자치도 서귀포시 성산읍 시흥리 12 - 98 ,펠리스타운,관광숙박업,126.9080489,33.4744673,5013025900,성산읍,5013025923,성산읍 시흥리
572,관광사업자,제주특별자치도 제주시 이도이동 663 - 4 ,(주)이다,국제회의업,126.5432008,33.4891532,5011054000,이도2동,5011010400,이도이동
573,관광사업자,제주특별자치도 제주시 구좌읍 김녕리 4212 - 1 ,(주)김녕요트투어,여행업,126.736883,33.5579609,5011025600,구좌읍,5011025634,구좌읍 김녕리
574,관광사업자,제주특별자치도 제주시 용담삼동 1181 - 3 ,용두암캐빈,관광숙박업,126.4964016,33.5180392,5011058000,용담2동,5011011000,용담삼동
575,관광사업자,제주특별자치도 서귀포시 중문동 2165 - 2 ,해성파크텔,관광숙박업,126.42137,33.2522975,5013061000,중문동,5013011200,중문동
576,관광사업자,제주특별자치도 제주시 연동 303 - 13 ,투어버스여행(주),여행업,126.4961573,33.4861209,5011065000,연동,5011013700,연동
577,관광사업자,제주특별자치도 제주시 노형동 1044 - 14 ,(주)나눔,여행업,126.4772477,33.4901093,5011066000,노형동,5011012200,노형동
578,관광사업자,제주특별자치도 제주시 용담삼동 2389 ,로긴리조트,관광숙박업,126.4885838,33.5170064,5011058000,용담2동,5011011000,용담삼동
579,관광사업자,제주특별자치도 제주시 노형동 939 1007호,(주)동주항공여행사,여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
580,관광사업자,제주특별자치도 제주시 노형동 939 807호,(주)팜스코리아국제여행사,여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
581,관광사업자,제주특별자치도 제주시 연동 293 - 19 ,제주인더월드(주),여행업,126.4942986,33.4859631,5011065000,연동,5011013700,연동
582,관광사업자,제주특별자치도 제주시 한림읍 금악리 산 30 - 12 ,제주뮤지엄컴플렉스(주),관광객이용시설업,126.3567366,33.3481081,5011025000,한림읍,5011025025,한림읍 금악리
583,관광사업자,제주특별자치도 제주시 연동 279 - 2 ,(주)제이에스,여행업,126.4911843,33.4825173,5011065000,연동,5011013700,연동
584,관광사업자,제주특별자치도 제주시 이호일동 683 - 3 ,(주)다원코리아,관광객이용시설업,126.4573029,33.4971652,5011068000,이호동,5011012500,이호일동
585,관광사업자,제주특별자치도 서귀포시 색달동 2629 ,박물관은 살아있다,관광객이용시설업,126.4092626,33.254857,5013062000,예래동,5013011900,색달동
586,관광사업자,제주특별자치도 서귀포시 강정동 2480 ,The BBs JEJU,관광숙박업,126.4965721,33.2358828,,,5013011600,강정동
587,관광사업자,제주특별자치도 제주시 연동 1400 - 1 ,(주)제주스타컴,국제회의업,126.4888939,33.4812092,5011065000,연동,5011013700,연동
588,관광사업자,제주특별자치도 제주시 노형동 920 - 6 ,(주)하나투어제주,국제회의업,126.4810687,33.4832592,5011066000,노형동,5011012200,노형동
589,관광사업자,제주특별자치도 제주시 노형동 908 - 5 ,(주)투어네트코리아,여행업,126.4847285,33.4874873,5011066000,노형동,5011012200,노형동
590,관광사업자,제주특별자치도 제주시 노형동 710 - 3 301호,(주)제주신화항공여행사,여행업,126.4840425,33.4823941,5011066000,노형동,5011012200,노형동
591,관광사업자,제주특별자치도 제주시 노형동 710 - 3 301호,(주)제주신화항공여행사,여행업,126.4840425,33.4823941,5011066000,노형동,5011012200,노형동
592,관광사업자,제주특별자치도 제주시 외도이동 339 ,오피러스호스텔,관광숙박업,126.431744,33.4937069,5011067000,외도동,5011012400,외도이동
593,관광사업자,제주특별자치도 제주시 용담이동 2787 - 4 ,우진,관광객이용시설업,126.5013681,33.4996714,5011058000,용담2동,5011010900,용담이동
594,관광사업자,제주특별자치도 제주시 오라삼동 2573 - 3 ,(주)팡투어,여행업,126.5037302,33.4993574,5011064000,오라동,5011012100,오라삼동
595,관광사업자,제주특별자치도 서귀포시 성산읍 오조리 937 - 1 ,코델리아호스텔,관광숙박업,126.9097003,33.4594337,5013025900,성산읍,5013025922,성산읍 오조리
596,관광사업자,제주특별자치도 제주시 연동 1964 - 3 208호,(주)투어리스트제주,여행업,126.4859422,33.4900806,5011065000,연동,5011013700,연동
597,관광사업자,제주특별자치도 제주시 애월읍 신엄리 2768 - 7 ,부띠끄호텔 빌라드애월,관광숙박업,126.3599066,33.4772882,5011025300,애월읍,5011025326,애월읍 신엄리
598,관광사업자,제주특별자치도 제주시 연동 2305 - 5 ,(주)굿뉴스여행사,여행업,126.487227,33.4935402,5011065000,연동,5011013700,연동
599,관광사업자,제주특별자치도 제주시 외도이동 338 - 1 ,해미안,관광숙박업,126.4322169,33.4937399,5011067000,외도동,5011012400,외도이동
600,관광사업자,제주특별자치도 제주시 도남동 663 - 11 ,동황고려인삼 주식회사 제주지점,관광객이용시설업,126.5272272,33.4901364,5011054000,이도2동,5011012900,도남동
601,관광사업자,제주특별자치도 제주시 도두일동 2275 101호,(유)진투어,여행업,126.4730135,33.4941052,5011069000,도두동,5011012700,도두일동
602,관광사업자,제주특별자치도 서귀포시 성산읍 오조리 941 - 1 ,코델리아리조트,관광숙박업,126.9097275,33.4589831,5013025900,성산읍,5013025922,성산읍 오조리
603,관광사업자,제주특별자치도 제주시 조천읍 선흘리 600 - 6 ,다희연,관광객이용시설업,126.7069485,33.4868949,5011025900,조천읍,5011025930,조천읍 선흘리
604,관광사업자,제주특별자치도 서귀포시 안덕면 화순리 1888 ,와이리조트 제주,관광숙박업,126.3279206,33.2426283,5013031000,안덕면,5013031021,안덕면 화순리
605,관광사업자,제주특별자치도 제주시 일도이동 113 - 6 211동 203호,(주)대교여행사,여행업,126.5503542,33.5034729,5011052000,일도2동,5011010200,일도이동
606,관광사업자,제주특별자치도 서귀포시 안덕면 사계리 3188 - 3 ,농업회사법인 유한회사 선애마을제주 仙문화여행사,여행업,126.2908905,33.2367696,5013031000,안덕면,5013031025,안덕면 사계리
607,관광사업자,제주특별자치도 서귀포시 강정동 2498 - 3 ,올레요리조트,관광숙박업,126.4927828,33.234755,5013060000,대천동,5013011600,강정동
608,관광사업자,제주특별자치도 서귀포시 강정동 702 - 2 ,오션트리,관광숙박업,126.5054738,33.2329156,5013060000,대천동,5013011600,강정동
609,관광사업자,제주특별자치도 서귀포시 남원읍 위미리 산 43 ,스프링데일 골프&리조트,관광숙박업,126.6382653,33.3272616,5013025300,남원읍,5013025327,남원읍 위미리
610,관광사업자,제주특별자치도 제주시 해안동 2108 - 4 ,제주나인리조트,관광숙박업,126.4528076,33.4643374,,,5011013900,해안동
611,관광사업자,제주특별자치도 제주시 화북일동 2132 - 3 ,(주)신진교통,여행업,126.5659509,33.5150323,5011060000,화북동,5011011100,화북일동
612,관광사업자,제주특별자치도 제주시 노형동 939 301호,(주)영성국제여행사,여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
613,관광사업자,제주특별자치도 제주시 한림읍 협재리 12 ,스웨덴호스텔,관광숙박업,126.260492,33.3905487,5011025000,한림읍,5011025031,한림읍 협재리
614,관광사업자,제주특별자치도 서귀포시 서귀동 776 - 1 ,파인힐호텔,관광숙박업,126.5644063,33.2413546,5013051000,송산동,5013010100,서귀동
615,관광사업자,제주특별자치도 제주시 연동 270 - 1 ,파크사이드관광호텔,관광숙박업,126.490829,33.4924572,5011065000,연동,5011013700,연동
616,관광사업자,제주특별자치도 제주시 노형동 737 - 1 ,(주)한스투어,여행업,126.4805431,33.4788531,5011066000,노형동,5011012200,노형동
617,관광사업자,제주특별자치도 제주시 연동 2307 - 4 ,(주)제이엠아이씨이,여행업,126.4886836,33.4933146,5011065000,연동,5011013700,연동
618,관광사업자,제주특별자치도 제주시 영평동 2235 ,(주)디앤씨커뮤니티,국제회의업,126.5699159,33.4421044,5011063000,아라동,5011013600,영평동
619,관광사업자,제주특별자치도 제주시 용담일동 163 - 9 ,(주)제주홍해삼공사,관광객이용시설업,126.5183939,33.5103073,5011057000,용담1동,5011010800,용담일동
620,관광사업자,제주특별자치도 제주시 노형동 914 - 7 ,(주)예스투어,여행업,126.4841906,33.4862455,5011066000,노형동,5011012200,노형동
621,관광사업자,제주특별자치도 제주시 삼도이동 1011 - 1 ,(주)문화항공여행사,여행업,126.5200586,33.5130409,5011056000,삼도2동,5011010600,삼도이동
622,관광사업자,제주특별자치도 서귀포시 색달동 산 26 ,(주)호텔롯데 롯데리조트제주,관광숙박업,126.4148242,33.2926952,,,5013011900,색달동
623,관광사업자,제주특별자치도 제주시 연동 292 - 32 ,엘린(사회복지법인 창암복지재단),여행업,126.4954348,33.4893217,5011065000,연동,5011013700,연동
624,관광사업자,제주특별자치도 제주시 도남동 183 - 8 ,해삼보,관광객이용시설업,126.5297795,33.4868219,5011054000,이도2동,5011012900,도남동
625,관광사업자,제주특별자치도 제주시 삼도일동 572 - 8 101호,(주)제주세일여행사,여행업,126.5211851,33.4993326,5011055000,삼도1동,5011010500,삼도일동
626,관광사업자,제주특별자치도 제주시 화북일동 1932 - 3 ,니하오여행사,여행업,126.5637541,33.5229136,5011060000,화북동,5011011100,화북일동
627,관광사업자,제주특별자치도 제주시 삼도이동 1192 - 4 ,(주)유니,여행업,126.5208534,33.5175673,5011056000,삼도2동,5011010600,삼도이동
628,관광사업자,제주특별자치도 제주시 용담삼동 1032 - 7 ,장흥바이오랜드,관광객이용시설업,126.5027265,33.5157717,5011058000,용담2동,5011011000,용담삼동
629,관광사업자,제주특별자치도 제주시 이도이동 1776 - 3 ,(주)케이피에이글로벌투어,여행업,126.5272525,33.500081,5011054000,이도2동,5011010400,이도이동
630,관광사업자,제주특별자치도 제주시 연동 301 - 10 ,(주)유니온항공여행사,여행업,126.4970195,33.4916399,5011065000,연동,5011013700,연동
631,관광사업자,제주특별자치도 제주시 한림읍 협재리 2838 ,라온프라이빗타운,관광숙박업,126.2397807,33.3810339,5011025000,한림읍,5011025031,한림읍 협재리
632,관광사업자,제주특별자치도 제주시 한림읍 협재리 2838 ,호텔라온제주,관광숙박업,126.2397807,33.3810339,5011025000,한림읍,5011025031,한림읍 협재리
633,관광사업자,제주특별자치도 제주시 한림읍 금악리 6 - 1 ,아덴힐리조트&골프클럽,관광숙박업,126.363619,33.3459901,5011025000,한림읍,5011025025,한림읍 금악리
634,관광사업자,제주특별자치도 제주시 도남동 663 - 10 ,동황토산주식회사,관광객이용시설업,126.5274204,33.4901657,5011054000,이도2동,5011012900,도남동
635,관광사업자,제주특별자치도 제주시 용담이동 2745 - 2 ,(주)블루문여행사,여행업,126.5044086,33.5024579,5011058000,용담2동,5011010900,용담이동
636,관광사업자,제주특별자치도 제주시 노형동 1054 - 6 ,(주)오성투어,여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
637,관광사업자,제주특별자치도 제주시 도두일동 1742 ,(주)아모렉스리조트(가족호텔),관광숙박업,126.4702178,33.5074498,5011069000,도두동,5011012700,도두일동
638,관광사업자,제주특별자치도 제주시 연동 177 ,제주김박물관,관광객이용시설업,126.4990683,33.4938826,5011065000,연동,5011013700,연동
639,관광사업자,제주특별자치도 제주시 애월읍 고내리 13 - 3 ,아마스빌 호스텔,관광숙박업,126.3571382,33.4723472,5011025300,애월읍,5011025333,애월읍 고내리
640,관광사업자,제주특별자치도 제주시 연동 1535 - 4 ,(주) 가인여행사,여행업,126.489345,33.4769142,5011065000,연동,5011013700,연동
641,관광사업자,제주특별자치도 제주시 도남동 915 - 6 ,(주) 위드미투어,여행업,126.5252939,33.4988135,5011054000,이도2동,5011012900,도남동
642,관광사업자,제주특별자치도 제주시 연동 300 - 1 ,(주)예하,국제회의업,126.4963017,33.4933261,5011065000,연동,5011013700,연동
643,관광사업자,제주특별자치도 제주시 구좌읍 평대리 3322 ,농업회사법인(주)메이즈랜드(당초 : 오메가파크조성사업),관광객이용시설업,126.8009119,33.4887233,5011025600,구좌읍,5011025633,구좌읍 평대리
644,관광사업자,제주특별자치도 제주시 연동 1371 - 3 ,(주)양명여행사,여행업,126.4891891,33.4815553,5011065000,연동,5011013700,연동
645,관광사업자,제주특별자치도 제주시 연동 303 - 13 ,유한회사 제주의소리,국제회의업,126.4961573,33.4861209,5011065000,연동,5011013700,연동
646,관광사업자,제주특별자치도 제주시 연동 301 - 5 ,(주)제주왕,여행업,126.4962314,33.4911705,5011065000,연동,5011013700,연동
647,관광사업자,제주특별자치도 제주시 연동 272 - 33 ,다인커뮤니케이션,국제회의업,126.4911226,33.488557,5011065000,연동,5011013700,연동
648,관광사업자,제주특별자치도 제주시 노형동 1293 - 4 504호,(주)상아여행사,여행업,126.4821508,33.4884565,5011066000,노형동,5011012200,노형동
649,관광사업자,제주특별자치도 제주시 도남동 902 - 2 ,(주)가온투어,여행업,126.521914,33.4969701,5011054000,이도2동,5011012900,도남동
