번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
163,관광숙박업,제주특별자치도 제주시 애월읍 애월리 1229-3번지 ,나디아호스텔,관광숙박업,126.3223982,33.4580522,5011025300,애월읍,5011025334,애월읍 애월리
164,관광숙박업,제주특별자치도 제주시 용담일동 183-1번지 ,용담동 가족호텔,관광숙박업,126.5123631,33.5029865,5011057000,용담1동,5011010800,용담일동
165,관광숙박업,제주특별자치도 제주시 용담일동 183-2 제주캘럭시호텔 ,제주갤럭시호텔,관광숙박업,126.5125646,33.5031602,5011057000,용담1동,5011010800,용담일동
166,관광숙박업,제주특별자치도 제주시 도두일동 2614-5번지 ,베네치아 호스텔,관광숙박업,126.4649784,33.5061318,5011069000,도두동,5011012700,도두일동
167,관광숙박업,제주특별자치도 제주시 도두일동 2614-5번지 ,호텔 더 도두,관광숙박업,126.4649784,33.5061318,5011069000,도두동,5011012700,도두일동
168,관광숙박업,제주특별자치도 제주시 한림읍 대림리 1403-2 ,썬하우스,관광숙박업,126.2783676,33.4230821,5011025000,한림읍,5011025023,한림읍 대림리
169,관광숙박업,제주특별자치도 서귀포시 서귀동 258-2 ,미도호스텔,관광숙박업,126.5663671,33.2500597,5013053000,중앙동,5013010100,서귀동
170,관광숙박업,제주특별자치도 제주시 연동 282-20 ,제니아관광호텔,관광숙박업,126.4930825,33.4890857,5011065000,연동,5011013700,연동
171,관광숙박업,제주특별자치도 서귀포시 서귀동 162-7번지 ,아인스호스텔,관광숙박업,126.5664316,33.2454532,5013052000,정방동,5013010100,서귀동
172,관광숙박업,제주특별자치도 서귀포시 성산읍 성산리 308 ,해일리 풀앤스파,관광숙박업,126.9352599,33.4690057,5013025900,성산읍,5013025921,성산읍 성산리
173,관광숙박업,제주특별자치도 서귀포시 서귀동 256-33번지 ,렉스호스텔,관광숙박업,126.5662114,33.2490842,5013053000,중앙동,5013010100,서귀동
174,관광숙박업,제주특별자치도 제주시 애월읍 하귀2리 2693-3 ,우림호텔,관광숙박업,126.3935036,33.4843096,5011025300,애월읍,5011025341,애월읍 하귀2리
175,관광숙박업,제주특별자치도 제주시 연동 274-16번지 ,신라스테이  제주,관광숙박업,126.4909713,33.4854989,5011065000,연동,5011013700,연동
176,관광숙박업,제주특별자치도 제주시 애월읍 하귀2리 2707-2 ,제주프레임호스텔,관광숙박업,126.3924176,33.4848545,5011025300,애월읍,5011025341,애월읍 하귀2리
177,관광숙박업,제주특별자치도 제주시 삼도일동 559-10 ,사하라관광호텔,관광숙박업,126.5247421,33.5002585,5011055000,삼도1동,5011010500,삼도일동
178,관광숙박업,제주특별자치도 서귀포시 토평동 486-3번지 ,서귀포KAL호텔,관광숙박업,126.5812475,33.2462543,5013051000,송산동,5013011100,토평동
179,관광숙박업,제주특별자치도 서귀포시 성산읍 고성리 105번지 ,오션스타 휴양콘도미니엄,관광숙박업,126.9263418,33.4270841,5013025900,성산읍,5013025924,성산읍 고성리
180,관광숙박업,제주특별자치도 서귀포시 토평동 2644 ,벨룸(Velum)리조트,관광숙박업,126.5812285,33.279289,5013056000,영천동,5013011100,토평동
181,관광숙박업,제주특별자치도 서귀포시 안덕면 상천리 380-7 ,디 아넥스 휴양콘도미니엄,관광숙박업,126.392118,33.3032675,5013031000,안덕면,5013031030,안덕면 상천리
182,관광숙박업,제주특별자치도 서귀포시 서귀동 644-1번지 ,제주 나인 부띠끄호텔,관광숙박업,126.5627548,33.2426158,5013051000,송산동,5013010100,서귀동
183,관광숙박업,제주특별자치도 제주시 애월읍 구엄리 1216번지 ,유니호텔,관광숙박업,126.3734425,33.4794681,5011025300,애월읍,5011025324,애월읍 구엄리
184,관광숙박업,제주특별자치도 제주시 노형동 310-2번지 ,엠버리조트,관광숙박업,126.4890847,33.4237004,5011066000,노형동,5011012200,노형동
185,관광숙박업,제주특별자치도 제주시 도두이동 716-1 ,퓨어스테이오션,관광숙박업,126.4812683,33.5094159,5011069000,도두동,5011012800,도두이동
186,관광숙박업,제주특별자치도 서귀포시 하예동 141 ,중문빌리지 가족호텔,관광숙박업,126.3851483,33.2427265,5013062000,예래동,5013012100,하예동
187,관광숙박업,제주특별자치도 서귀포시 서귀동 536-2 ,모멘토하우스,관광숙박업,126.5649652,33.2465453,5013052000,정방동,5013010100,서귀동
188,관광숙박업,제주특별자치도 제주시 애월읍 신엄리 2735-1 ,애월비치호텔,관광숙박업,126.3629073,33.4773279,5011025300,애월읍,5011025326,애월읍 신엄리
189,관광숙박업,제주특별자치도 제주시 애월읍 신엄리 2735-1번지 ,M관광호텔,관광숙박업,126.3629073,33.4773279,5011025300,애월읍,5011025326,애월읍 신엄리
190,관광숙박업,제주특별자치도 서귀포시 성산읍 시흥리 200번지 ,더포그레이스호텔앤리조트,관광숙박업,126.9105687,33.4734255,5013025900,성산읍,5013025923,성산읍 시흥리
191,관광숙박업,제주특별자치도 제주시 일도일동 1279-5번지 ,TOP팰리스호텔,관광숙박업,126.5245074,33.5153569,5011051000,일도1동,5011010100,일도일동
192,관광숙박업,제주특별자치도 제주시 연동 251-79 K.E관광호텔 ,케이관광호텔,관광숙박업,126.4879077,33.4890497,5011065000,연동,5011013700,연동
193,관광숙박업,제주특별자치도 서귀포시 서귀동 315-3번지 ,백패커스홈,관광숙박업,126.5590342,33.2470357,5013054000,천지동,5013010100,서귀동
194,관광숙박업,제주특별자치도 서귀포시 강정동 3447-1 ,팜밸리리조트,관광숙박업,126.4908374,33.259309,5013060000,대천동,5013011600,강정동
195,관광숙박업,제주특별자치도 제주시 건입동 658-1번지 ,DIANA호텔,관광숙박업,126.5395454,33.5178071,5011059000,건입동,5011010700,건입동
196,관광숙박업,제주특별자치도 제주시 구좌읍 행원리 3260 ,(주)케이피씨,관광숙박업,126.78112,33.5243059,5011025600,구좌읍,5011025627,구좌읍 행원리
197,관광숙박업,제주특별자치도 제주시 건입동 658-1 ,심스호텔,관광숙박업,126.5395454,33.5178071,5011059000,건입동,5011010700,건입동
198,관광숙박업,제주특별자치도 서귀포시 성산읍 성산리 382-31 ,호텔아로하,관광숙박업,126.9309349,33.4663988,5013025900,성산읍,5013025921,성산읍 성산리
199,관광숙박업,제주특별자치도 서귀포시 하예동 463-4 ,펜션연리,관광숙박업,126.3860277,33.2404118,5013062000,예래동,5013012100,하예동
200,관광숙박업,제주특별자치도 제주시 이도일동 1782-1번지 ,스카이 관광 호스텔,관광숙박업,126.5265197,33.5007755,5011053000,이도1동,5011010300,이도일동
201,관광숙박업,제주특별자치도 서귀포시 강정동 1938번지 ,(주)한국전화번호부엠티에스 제주M리조트,관광숙박업,126.4945015,33.2577846,5013060000,대천동,5013011600,강정동
202,관광숙박업,제주특별자치도 서귀포시 서홍동 586번지 ,풍경호텔,관광숙박업,126.5535334,33.2448531,5013058000,서홍동,5013010600,서홍동
203,관광숙박업,제주특별자치도 서귀포시 동홍동 2051 ,제주녹지리조트2,관광숙박업,126.5562794,33.28534,5013057000,동홍동,5013010500,동홍동
204,관광숙박업,제주특별자치도 제주시 이호일동 363 비스타리조트 ,비스타리조트(호스텔),관광숙박업,126.4575859,33.5030468,5011068000,이호동,5011012500,이호일동
205,관광숙박업,제주특별자치도 제주시 삼도일동 535-9 ,아스타호텔,관광숙박업,126.520083,33.5008611,,,5011010500,삼도일동
206,관광숙박업,제주특별자치도 제주시 연동 306-14 ,아이진호텔,관광숙박업,126.494822,33.4824533,5011065000,연동,5011013700,연동
207,관광숙박업,제주특별자치도 서귀포시 성산읍 고성리 1090-16번지 ,성산아쿠아비치호텔,관광숙박업,126.9119578,33.4483545,5013025900,성산읍,5013025924,성산읍 고성리
208,관광숙박업,제주특별자치도 제주시 한림읍 협재리 876-3 ,제주윈스톤,관광숙박업,126.2512534,33.3785456,5011025000,한림읍,5011025031,한림읍 협재리
209,관광숙박업,제주특별자치도 제주시 연동 261-25번지 ,H 호텔,관광숙박업,126.4882402,33.48973,5011065000,연동,5011013700,연동
210,관광숙박업,제주특별자치도 제주시 연동 261-25 HOTEL LEO ,HOTEL LEO,관광숙박업,126.4882402,33.48973,5011065000,연동,5011013700,연동
211,관광숙박업,제주특별자치도 제주시 애월읍 고내리 77 ,스탠포드호텔앤리조트 제주,관광숙박업,126.352424,33.471338,5011025300,애월읍,5011025333,애월읍 고내리
212,관광숙박업,제주특별자치도 제주시 애월읍 고내리 59-1 ,스탠포드호텔앤리조트 제주A,관광숙박업,126.3533658,33.4715939,5011025300,애월읍,5011025333,애월읍 고내리
213,관광숙박업,제주특별자치도 제주시 외도일동 401-8 ,그라벨 호텔 제주,관광숙박업,126.4287003,33.4924332,5011067000,외도동,5011012300,외도일동
214,관광숙박업,제주특별자치도 제주시 용담삼동 2555 ,팜파스호텔제주,관광숙박업,126.4850078,33.5115984,5011058000,용담2동,5011011000,용담삼동
215,관광숙박업,제주특별자치도 제주시 애월읍 신엄리 2946-4번지 ,수앤수리조트,관광숙박업,126.3586616,33.4742786,5011025300,애월읍,5011025326,애월읍 신엄리
216,관광숙박업,제주특별자치도 서귀포시 대포동 1813번지 ,보우힐펜션,관광숙박업,126.4313621,33.2401805,5013061000,중문동,5013011400,대포동
217,관광숙박업,제주특별자치도 제주시 내도동 15-1 ,씨뷰,관광숙박업,126.4470678,33.4936384,5011067000,외도동,5011014000,내도동
218,관광숙박업,제주특별자치도 서귀포시 안덕면 상천리 산 77-2 ,루체빌리조트,관광숙박업,126.3851658,33.3198744,5013031000,안덕면,5013031030,안덕면 상천리
219,관광숙박업,제주특별자치도 서귀포시 성산읍 시흥리 205번지 ,봄그리고가을가족호텔,관광숙박업,126.9105988,33.4744626,5013025900,성산읍,5013025923,성산읍 시흥리
220,관광숙박업,제주특별자치도 서귀포시 서귀동 753-3 ,바다해호텔,관광숙박업,126.5656817,33.2414414,5013051000,송산동,5013010100,서귀동
221,관광숙박업,제주특별자치도 서귀포시 서홍동 1777-3 ,벙커호텔앤리조트,관광숙박업,126.5427564,33.2612627,5013058000,서홍동,5013010600,서홍동
222,관광숙박업,제주특별자치도 서귀포시 중문동 2050-1번지 ,제이힐 호텔,관광숙박업,126.4247021,33.2507891,5013061000,중문동,5013011200,중문동
223,관광숙박업,제주특별자치도 제주시 오라이동 3100-1번지 ,오라관광호텔,관광숙박업,126.5049442,33.4819448,5011064000,오라동,5011012000,오라이동
224,관광숙박업,제주특별자치도 제주시 연동 284-6번지 ,호텔통 연동(구.조은호텔),관광숙박업,126.4926841,33.4853755,5011065000,연동,5011013700,연동
225,관광숙박업,제주특별자치도 서귀포시 성산읍 고성리 444-7 에스디호스텔 ,호텔엠씨씨,관광숙박업,126.9188258,33.4418056,5013025900,성산읍,5013025924,성산읍 고성리
226,관광숙박업,제주특별자치도 제주시 오라일동 2442-5번지 ,골든파크관광호텔,관광숙박업,126.5129868,33.4992344,5011064000,오라동,5011011900,오라일동
227,관광숙박업,제주특별자치도 제주시 한림읍 협재리 876-3번지 ,네츄럴파크리조트,관광숙박업,126.2512534,33.3785456,5011025000,한림읍,5011025031,한림읍 협재리
228,관광숙박업,제주특별자치도 서귀포시 대포동 2079번지 ,파밀리아,관광숙박업,126.4380652,33.240923,5013061000,중문동,5013011400,대포동
229,관광숙박업,제주특별자치도 제주시 용담삼동 2342-2번지 ,더비치,관광숙박업,126.4907718,33.5186919,5011058000,용담2동,5011011000,용담삼동
230,관광숙박업,제주특별자치도 제주시 용담이동 1783-1번지 ,이화호텔,관광숙박업,126.4923073,33.4947021,5011058000,용담2동,5011010900,용담이동
231,관광숙박업,제주특별자치도 서귀포시 강정동 2483-3번지 ,마린포트리조트,관광숙박업,126.4948305,33.235465,5013060000,대천동,5013011600,강정동
232,관광숙박업,제주특별자치도 서귀포시 안덕면 사계리 204 ,오션힐스테이,관광숙박업,126.3089267,33.2366736,5013031000,안덕면,5013031025,안덕면 사계리
233,관광숙박업,제주특별자치도 서귀포시 서귀동 433-2번지 ,제주베네치아호텔,관광숙박업,126.5614953,33.2467937,5013052000,정방동,5013010100,서귀동
234,관광숙박업,제주특별자치도 서귀포시 성산읍 수산리 2579-10 ,오라호스텔,관광숙박업,126.8620147,33.4281876,5013025900,성산읍,5013025925,성산읍 수산리
235,관광숙박업,제주특별자치도 제주시 한림읍 귀덕리 2723 ,에코그린스테이(구.에코그린펜션),관광숙박업,126.2908819,33.4357054,5011025000,한림읍,5011025021,한림읍 귀덕리
236,관광숙박업,제주특별자치도 서귀포시 하효동 1028-2번지 ,소금막호스텔,관광숙박업,126.6203768,33.2505715,5013055000,효돈동,5013010800,하효동
237,관광숙박업,제주특별자치도 제주시 한림읍 귀덕리 1502번지 ,에코그린리조트,관광숙박업,126.291515,33.4357682,5011025000,한림읍,5011025021,한림읍 귀덕리
238,관광숙박업,제주특별자치도 서귀포시 강정동 164-1번지 ,호텔 캘리포니아,관광숙박업,126.5083744,33.2528938,5013060000,대천동,5013011600,강정동
239,관광숙박업,제주특별자치도 서귀포시 법환동 740-9번지 ,더스테이,관광숙박업,126.5105396,33.2524059,5013059000,대륜동,5013010200,법환동
240,관광숙박업,제주특별자치도 제주시 연동 284-8번지 ,호텔 컬리넌,관광숙박업,126.4929002,33.485324,5011065000,연동,5011013700,연동
241,관광숙박업,제주특별자치도 서귀포시 동홍동 2045 ,제주녹지리조트1,관광숙박업,126.5576603,33.2842741,5013057000,동홍동,5013010500,동홍동
242,관광숙박업,제주특별자치도 서귀포시 색달동 2534-1 ,더그랑 호텔 중문,관광숙박업,126.4131981,33.2573776,5013062000,예래동,5013011900,색달동
243,관광숙박업,제주특별자치도 서귀포시 상효동 1570-2 ,서귀포팬텀 아트텔,관광숙박업,126.5844095,33.3096372,5013056000,영천동,5013010700,상효동
244,관광숙박업,제주특별자치도 제주시 애월읍 하귀2리 2869-10번지 ,제주리조트,관광숙박업,126.3930434,33.4830145,5011025300,애월읍,5011025341,애월읍 하귀2리
